	S83	Outgroup	S33	S19	S50	S62	S63	S49	S48	S9	S82	S80	S24	S87	S41	S42	S61	S6	S90	S91	S75	S73	S67	S68	S59	S60	S38	S66	S58	S57	S79	S23	S43	S56	S71	S70	S99	S53	S52	S2	S14	S27	S26	S13	S22	S85	S31	S34	S8	S11	S37	S86	S12	S39	S30	S29	S78	S77	S93	S92	S94	S20	S40	S21	S16	S7	S10	S97	S89	S46	S51	S54	S84	S96	S95	S69	S5	S25	S47	S88	S36	Reference	S17	S28	S100	S76	S72	S4	S98	S64	S55	S45	S74	S44	S65	S3	S18	S15
S82	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012337955785829002	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012291683300079	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S80	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012353904158837	0.012301050622737	0.012294995843294002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S24	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012301050622737	0.012326603912207001	0.012294995843294002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S87	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012294995843294002	0.012294995843294002	0.012347924560424	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S41	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012336276787314	0.012335033195834002	0.012294995843294002	0.012294995843294002	0.012294995843294002	0.012294995843294002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S42	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012335033195834002	0.012339418626436	0.012294995843294002	0.012294995843294002	0.012294995843294002	0.012294995843294002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S61	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012294995843294002	0.012294995843294002	0.012341766758189	0.012317915572349002	0.012297359603609002	0.012297359603609002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S6	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012294995843294002	0.012294995843294002	0.012317915572349002	0.012343022351739	0.012297359603609002	0.012297359603609002	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S90	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012294995843294002	0.012294995843294002	0.012297359603609002	0.012297359603609002	0.012348754260379001	0.012313724940829001	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S91	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012291683300079	0.012293995842794002	0.012293995842794002	0.012293995842794002	0.012294995843294002	0.012294995843294002	0.012297359603609002	0.012297359603609002	0.012313724940829001	0.012364443378079	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S75	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.01234368182706	0.012339635228975002	0.012289308536835	0.012289308536835	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S73	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012339635228975002	0.012345077463298002	0.012289308536835	0.012289308536835	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S67	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012289308536835	0.012289308536835	0.012317450354995001	0.012311644274665001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S68	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012289308536835	0.012289308536835	0.012311644274665001	0.012315096400491	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S59	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012321590036429	0.012318414332205001	0.012292272310615	0.012283926218679	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
S60	2.6614315540000004e-06	0.008224523227454	0.011473518452454002	0.011473518452454002	0.011637435499654002	0.012256533020174	0.012256533020174	0.012256533020174	0.012256533020174	0.012263647693029	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012272425491389	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012282348905192001	0.012318414332205001	0.01232226838733	0.012292272310615	0.012283926218679	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012268973813633002	0.012257780098920002	0.011716761406674001	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.011512516702454	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.007443214488554	0.005673019624554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.004249017750554	0.001265230482554	0.001265230482554	0.001265230482554	0.001265230482554	1.661431054e-06	0.0	0.0
